Ngày,Mã tỉnh,Tên tỉnh,Mã phường,Tên phường,Tổng chi phí bảo hiểm,Tổng chi phí thuốc,Tổng chi phí thuốc BHYT
09/05/2025,75,Đồng Nai,26299,Xã Gia Tân 1,0.0,0.0,0.0
09/05/2025,75,Đồng Nai,26311,Xã Quang Trung,0.0,0.0,0.0
09/05/2025,75,Đồng Nai,26317,Xã Hưng Lộc,0.0,0.0,0.0
09/05/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,0.0,0.0,0.0
09/05/2025,75,Đồng Nai,26362,Xã Sông Ray,0.0,0.0,0.0
09/05/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,0.0,0.0,0.0
09/05/2025,75,Đồng Nai,26374,Phường Tam Phước,0.0,0.0,0.0
09/05/2025,75,Đồng Nai,26377,Phường Phước Tân,0.0,0.0,0.0
09/05/2025,75,Đồng Nai,26416,Xã Phước Bình,0.0,0.0,0.0
09/05/2025,75,Đồng Nai,26440,Xã Xuân Trường,0.0,0.0,0.0
09/05/2025,75,Đồng Nai,26452,Xã Suối Cát,0.0,0.0,0.0
09/05/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,0.0,0.0,0.0
09/05/2025,75,Đồng Nai,26470,Xã Phước Thiền,0.0,0.0,0.0
09/05/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,0.0,0.0,0.0
09/06/2025,75,Đồng Nai,25996,Phường Tân Phong,222280163.21,0.0,0.0
09/06/2025,75,Đồng Nai,26017,Phường Tam Hiệp,0.0,0.0,0.0
09/06/2025,75,Đồng Nai,26020,Phường Long Bình,2742847.0,0.0,0.0
09/06/2025,75,Đồng Nai,26029,Phường Thống Nhất,0.0,0.0,0.0
09/06/2025,75,Đồng Nai,26050,Phường An Bình,0.0,0.0,0.0
09/06/2025,75,Đồng Nai,26056,Phường Long Bình Tân,358708952.0,0.0,0.0
09/06/2025,75,Đồng Nai,26068,Phường Hóa An,63161187.0,0.0,0.0
09/06/2025,75,Đồng Nai,26095,Phường Suối Tre,292498488.8,0.0,0.0
09/06/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,129816765.0,0.0,0.0
09/06/2025,75,Đồng Nai,26239,Xã Túc Trưng,0.0,0.0,0.0
09/06/2025,75,Đồng Nai,26272,Xã Hố Nai 3,0.0,0.0,0.0
09/06/2025,75,Đồng Nai,26296,Xã An Viễn,0.0,0.0,0.0
09/06/2025,75,Đồng Nai,26311,Xã Quang Trung,0.0,0.0,0.0
09/06/2025,75,Đồng Nai,26317,Xã Hưng Lộc,0.0,0.0,0.0
09/06/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,196953863.0,0.0,0.0
09/06/2025,75,Đồng Nai,26362,Xã Sông Ray,0.0,0.0,0.0
09/06/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,102190811.0,0.0,0.0
09/06/2025,75,Đồng Nai,26374,Phường Tam Phước,0.0,0.0,0.0
09/06/2025,75,Đồng Nai,26377,Phường Phước Tân,97234482.0,0.0,0.0
09/06/2025,75,Đồng Nai,26416,Xã Phước Bình,0.0,0.0,0.0
09/06/2025,75,Đồng Nai,26452,Xã Suối Cát,62230072.2,0.0,0.0
09/06/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,20645178.0,0.0,0.0
09/06/2025,75,Đồng Nai,26485,Xã Phú Hội,0.0,0.0,0.0
09/06/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,35702609.0,0.0,0.0
09/07/2025,75,Đồng Nai,25993,Phường Trảng Dài,21887619.0,0.0,0.0
09/07/2025,75,Đồng Nai,25996,Phường Tân Phong,52902049.03,0.0,0.0
09/07/2025,75,Đồng Nai,26017,Phường Tam Hiệp,8346730.0,0.0,0.0
09/07/2025,75,Đồng Nai,26056,Phường Long Bình Tân,179727142.0,0.0,0.0
09/07/2025,75,Đồng Nai,26068,Phường Hóa An,24276198.0,0.0,0.0
09/07/2025,75,Đồng Nai,26095,Phường Suối Tre,189327713.9,0.0,0.0
09/07/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,205320047.0,0.0,0.0
09/07/2025,75,Đồng Nai,26188,Xã Thạnh Phú,17493588.0,0.0,0.0
09/07/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,40564536.12,0.0,0.0
09/07/2025,75,Đồng Nai,26272,Xã Hố Nai 3,41644199.0,0.0,0.0
09/07/2025,75,Đồng Nai,26296,Xã An Viễn,35261965.0,0.0,0.0
09/07/2025,75,Đồng Nai,26299,Xã Gia Tân 1,9156763.0,0.0,0.0
09/07/2025,75,Đồng Nai,26311,Xã Quang Trung,48783212.0,0.0,0.0
09/07/2025,75,Đồng Nai,26317,Xã Hưng Lộc,26746791.0,0.0,0.0
09/07/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,46621906.0,0.0,0.0
09/07/2025,75,Đồng Nai,26362,Xã Sông Ray,617154.0,0.0,0.0
09/07/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,53711180.0,0.0,0.0
09/07/2025,75,Đồng Nai,26374,Phường Tam Phước,0.0,0.0,0.0
09/07/2025,75,Đồng Nai,26377,Phường Phước Tân,59508056.0,0.0,0.0
09/07/2025,75,Đồng Nai,26452,Xã Suối Cát,6626534.0,0.0,0.0
09/07/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,97190897.0,0.0,0.0
09/08/2025,75,Đồng Nai,25996,Phường Tân Phong,0.0,0.0,0.0
09/08/2025,75,Đồng Nai,26017,Phường Tam Hiệp,955400.0,0.0,0.0
09/08/2025,75,Đồng Nai,26050,Phường An Bình,12515537.0,0.0,0.0
09/08/2025,75,Đồng Nai,26056,Phường Long Bình Tân,471370855.0,0.0,0.0
09/08/2025,75,Đồng Nai,26068,Phường Hóa An,44040095.0,0.0,0.0
09/08/2025,75,Đồng Nai,26095,Phường Suối Tre,509473388.04,0.0,0.0
09/08/2025,75,Đồng Nai,26188,Xã Thạnh Phú,62034028.0,0.0,0.0
09/08/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,258800690.48,0.0,0.0
09/08/2025,75,Đồng Nai,26272,Xã Hố Nai 3,216428795.0,0.0,0.0
09/08/2025,75,Đồng Nai,26296,Xã An Viễn,26742164.0,0.0,0.0
09/08/2025,75,Đồng Nai,26311,Xã Quang Trung,44253036.0,0.0,0.0
09/08/2025,75,Đồng Nai,26317,Xã Hưng Lộc,11225142.0,0.0,0.0
09/08/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,113304827.6,0.0,0.0
09/08/2025,75,Đồng Nai,26416,Xã Phước Bình,24823443.0,0.0,0.0
09/08/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,90328928.0,0.0,0.0
09/08/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,12264534.0,0.0,0.0
09/09/2025,75,Đồng Nai,25993,Phường Trảng Dài,10999100.0,0.0,0.0
09/09/2025,75,Đồng Nai,25996,Phường Tân Phong,37330828.64,0.0,0.0
09/09/2025,75,Đồng Nai,26068,Phường Hóa An,27963420.0,0.0,0.0
09/09/2025,75,Đồng Nai,26095,Phường Suối Tre,340905948.6,0.0,0.0
09/09/2025,75,Đồng Nai,26188,Xã Thạnh Phú,38616163.0,0.0,0.0
09/09/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,304068250.3,0.0,0.0
09/09/2025,75,Đồng Nai,26272,Xã Hố Nai 3,28658915.0,0.0,0.0
09/09/2025,75,Đồng Nai,26317,Xã Hưng Lộc,21114505.0,0.0,0.0
09/09/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,192025827.18,0.0,0.0
09/09/2025,75,Đồng Nai,26389,Xã Long Đức,9979430.0,0.0,0.0
09/09/2025,75,Đồng Nai,26416,Xã Phước Bình,22587902.0,0.0,0.0
09/09/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,14341605.0,0.0,0.0
10/01/2025,75,Đồng Nai,26080,Phường Xuân An,0.0,0.0,0.0
10/01/2025,75,Đồng Nai,26248,Thị Trấn Trảng Bom,0.0,0.0,0.0
10/01/2025,75,Đồng Nai,26341,Thị Trấn Long Giao,0.0,0.0,0.0
10/01/2025,75,Đồng Nai,26452,Xã Suối Cát,0.0,0.0,0.0
10/02/2025,75,Đồng Nai,25996,Phường Tân Phong,0.0,0.0,0.0
10/02/2025,75,Đồng Nai,26026,Phường Tân Mai,0.0,0.0,0.0
10/02/2025,75,Đồng Nai,26080,Phường Xuân An,0.0,0.0,0.0
10/02/2025,75,Đồng Nai,26248,Thị Trấn Trảng Bom,0.0,0.0,0.0
10/02/2025,75,Đồng Nai,26341,Thị Trấn Long Giao,0.0,0.0,0.0
10/02/2025,75,Đồng Nai,26452,Xã Suối Cát,0.0,0.0,0.0
10/03/2023,75,Đồng Nai,26341,Thị Trấn Long Giao,0.0,0.0,0.0
10/03/2025,75,Đồng Nai,25996,Phường Tân Phong,0.0,0.0,0.0
10/03/2025,75,Đồng Nai,26026,Phường Tân Mai,0.0,0.0,0.0
10/03/2025,75,Đồng Nai,26080,Phường Xuân An,0.0,0.0,0.0
10/03/2025,75,Đồng Nai,26248,Thị Trấn Trảng Bom,0.0,0.0,0.0
10/03/2025,75,Đồng Nai,26254,Xã Cây Gáo,0.0,0.0,0.0
10/03/2025,75,Đồng Nai,26452,Xã Suối Cát,0.0,0.0,0.0
10/04/2025,75,Đồng Nai,25993,Phường Trảng Dài,0.0,0.0,0.0
10/04/2025,75,Đồng Nai,25996,Phường Tân Phong,0.0,0.0,0.0
10/04/2025,75,Đồng Nai,25999,Phường Tân Biên,0.0,0.0,0.0
10/04/2025,75,Đồng Nai,26026,Phường Tân Mai,0.0,0.0,0.0
10/04/2025,75,Đồng Nai,26095,Phường Suối Tre,0.0,0.0,0.0
10/04/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,0.0,0.0,0.0
10/04/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,0.0,0.0,0.0
10/04/2025,75,Đồng Nai,26248,Thị Trấn Trảng Bom,0.0,0.0,0.0
10/04/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,0.0,0.0,0.0
10/04/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,0.0,0.0,0.0
10/04/2025,75,Đồng Nai,26377,Phường Phước Tân,0.0,0.0,0.0
10/04/2025,75,Đồng Nai,26440,Xã Xuân Trường,0.0,0.0,0.0
10/04/2025,75,Đồng Nai,26452,Xã Suối Cát,0.0,0.0,0.0
10/04/2025,75,Đồng Nai,26485,Xã Phú Hội,0.0,0.0,0.0
10/05/2025,75,Đồng Nai,25996,Phường Tân Phong,0.0,0.0,0.0
10/05/2025,75,Đồng Nai,25999,Phường Tân Biên,0.0,0.0,0.0
10/05/2025,75,Đồng Nai,26017,Phường Tam Hiệp,0.0,0.0,0.0
10/05/2025,75,Đồng Nai,26029,Phường Thống Nhất,0.0,0.0,0.0
10/05/2025,75,Đồng Nai,26068,Phường Hóa An,0.0,0.0,0.0
10/05/2025,75,Đồng Nai,26095,Phường Suối Tre,0.0,0.0,0.0
10/05/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,0.0,0.0,0.0
10/05/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,0.0,0.0,0.0
10/05/2025,75,Đồng Nai,26272,Xã Hố Nai 3,0.0,0.0,0.0
10/05/2025,75,Đồng Nai,26311,Xã Quang Trung,0.0,0.0,0.0
10/05/2025,75,Đồng Nai,26317,Xã Hưng Lộc,0.0,0.0,0.0
10/05/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,0.0,0.0,0.0
10/05/2025,75,Đồng Nai,26362,Xã Sông Ray,0.0,0.0,0.0
10/05/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,0.0,0.0,0.0
10/05/2025,75,Đồng Nai,26374,Phường Tam Phước,0.0,0.0,0.0
10/05/2025,75,Đồng Nai,26377,Phường Phước Tân,0.0,0.0,0.0
10/05/2025,75,Đồng Nai,26389,Xã Long Đức,0.0,0.0,0.0
10/05/2025,75,Đồng Nai,26440,Xã Xuân Trường,0.0,0.0,0.0
10/05/2025,75,Đồng Nai,26452,Xã Suối Cát,0.0,0.0,0.0
10/05/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,0.0,0.0,0.0
10/05/2025,75,Đồng Nai,26485,Xã Phú Hội,0.0,0.0,0.0
10/05/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,0.0,0.0,0.0
10/06/2024,75,Đồng Nai,26035,Phường Tam Hòa,0.0,0.0,0.0
10/06/2024,75,Đồng Nai,26248,Thị Trấn Trảng Bom,0.0,0.0,0.0
10/06/2025,75,Đồng Nai,25996,Phường Tân Phong,196504355.99,0.0,0.0
10/06/2025,75,Đồng Nai,26017,Phường Tam Hiệp,0.0,0.0,0.0
10/06/2025,75,Đồng Nai,26020,Phường Long Bình,1664210.0,0.0,0.0
10/06/2025,75,Đồng Nai,26029,Phường Thống Nhất,0.0,0.0,0.0
10/06/2025,75,Đồng Nai,26035,Phường Tam Hòa,871010.0,0.0,0.0
10/06/2025,75,Đồng Nai,26050,Phường An Bình,0.0,0.0,0.0
10/06/2025,75,Đồng Nai,26056,Phường Long Bình Tân,281224589.0,0.0,0.0
10/06/2025,75,Đồng Nai,26068,Phường Hóa An,35647681.0,0.0,0.0
10/06/2025,75,Đồng Nai,26095,Phường Suối Tre,365875030.0,0.0,0.0
10/06/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,178922408.0,0.0,0.0
10/06/2025,75,Đồng Nai,26239,Xã Túc Trưng,0.0,0.0,0.0
10/06/2025,75,Đồng Nai,26272,Xã Hố Nai 3,0.0,0.0,0.0
10/06/2025,75,Đồng Nai,26296,Xã An Viễn,0.0,0.0,0.0
10/06/2025,75,Đồng Nai,26299,Xã Gia Tân 1,0.0,0.0,0.0
10/06/2025,75,Đồng Nai,26311,Xã Quang Trung,0.0,0.0,0.0
10/06/2025,75,Đồng Nai,26317,Xã Hưng Lộc,0.0,0.0,0.0
10/06/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,147769430.0,0.0,0.0
10/06/2025,75,Đồng Nai,26362,Xã Sông Ray,0.0,0.0,0.0
10/06/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,33788550.0,0.0,0.0
10/06/2025,75,Đồng Nai,26374,Phường Tam Phước,0.0,0.0,0.0
10/06/2025,75,Đồng Nai,26377,Phường Phước Tân,63030067.0,0.0,0.0
10/06/2025,75,Đồng Nai,26452,Xã Suối Cát,70365152.6,0.0,0.0
10/06/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,8735452.0,0.0,0.0
10/06/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,34935526.0,0.0,0.0
10/07/2025,75,Đồng Nai,25993,Phường Trảng Dài,6913840.0,0.0,0.0
10/07/2025,75,Đồng Nai,25996,Phường Tân Phong,25389922.62,0.0,0.0
10/07/2025,75,Đồng Nai,26017,Phường Tam Hiệp,7595328.0,0.0,0.0
10/07/2025,75,Đồng Nai,26056,Phường Long Bình Tân,186775226.0,0.0,0.0
10/07/2025,75,Đồng Nai,26068,Phường Hóa An,10282087.0,0.0,0.0
10/07/2025,75,Đồng Nai,26095,Phường Suối Tre,253319504.0,0.0,0.0
10/07/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,198008680.0,0.0,0.0
10/07/2025,75,Đồng Nai,26188,Xã Thạnh Phú,14651540.0,0.0,0.0
10/07/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,118404775.0,0.0,0.0
10/07/2025,75,Đồng Nai,26272,Xã Hố Nai 3,49835806.0,0.0,0.0
10/07/2025,75,Đồng Nai,26296,Xã An Viễn,39251435.0,0.0,0.0
10/07/2025,75,Đồng Nai,26311,Xã Quang Trung,48346778.0,0.0,0.0
10/07/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,48166924.0,0.0,0.0
10/07/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,34047159.0,0.0,0.0
10/07/2025,75,Đồng Nai,26374,Phường Tam Phước,4983118.0,0.0,0.0
10/07/2025,75,Đồng Nai,26377,Phường Phước Tân,43589524.0,0.0,0.0
10/07/2025,75,Đồng Nai,26416,Xã Phước Bình,2282200.0,0.0,0.0
10/07/2025,75,Đồng Nai,26452,Xã Suối Cát,2678300.0,0.0,0.0
10/07/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,114396822.0,0.0,0.0
10/07/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,4313838.0,0.0,0.0
10/08/2025,75,Đồng Nai,25996,Phường Tân Phong,0.0,0.0,0.0
10/08/2025,75,Đồng Nai,26050,Phường An Bình,4012052.0,0.0,0.0
10/08/2025,75,Đồng Nai,26056,Phường Long Bình Tân,286128892.0,0.0,0.0
10/08/2025,75,Đồng Nai,26095,Phường Suối Tre,523666867.3,0.0,0.0
10/08/2025,75,Đồng Nai,26188,Xã Thạnh Phú,41399994.0,0.0,0.0
10/08/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,301951043.7,0.0,0.0
10/08/2025,75,Đồng Nai,26272,Xã Hố Nai 3,165772557.0,0.0,0.0
10/08/2025,75,Đồng Nai,26296,Xã An Viễn,17332972.0,0.0,0.0
10/08/2025,75,Đồng Nai,26311,Xã Quang Trung,32456199.0,0.0,0.0
10/08/2025,75,Đồng Nai,26317,Xã Hưng Lộc,5613392.0,0.0,0.0
10/08/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,135924356.4,0.0,0.0
10/08/2025,75,Đồng Nai,26389,Xã Long Đức,1212585.0,0.0,0.0
10/08/2025,75,Đồng Nai,26416,Xã Phước Bình,1116600.0,0.0,0.0
10/08/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,71670588.0,0.0,0.0
10/08/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,28409764.0,0.0,0.0
10/09/2025,75,Đồng Nai,25993,Phường Trảng Dài,43904318.0,0.0,0.0
10/09/2025,75,Đồng Nai,25996,Phường Tân Phong,50508556.94,0.0,0.0
10/09/2025,75,Đồng Nai,26068,Phường Hóa An,30286494.0,0.0,0.0
10/09/2025,75,Đồng Nai,26095,Phường Suối Tre,368113899.8,0.0,0.0
10/09/2025,75,Đồng Nai,26188,Xã Thạnh Phú,39180795.0,0.0,0.0
10/09/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,233311854.2,0.0,0.0
10/09/2025,75,Đồng Nai,26272,Xã Hố Nai 3,52147466.0,0.0,0.0
10/09/2025,75,Đồng Nai,26296,Xã An Viễn,33854436.0,0.0,0.0
10/09/2025,75,Đồng Nai,26362,Xã Sông Ray,40478070.0,0.0,0.0
10/09/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,280798876.4,0.0,0.0
10/09/2025,75,Đồng Nai,26389,Xã Long Đức,9584173.0,0.0,0.0
10/09/2025,75,Đồng Nai,26416,Xã Phước Bình,23487701.0,0.0,0.0
10/09/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,18597077.0,0.0,0.0
10/12/2024,75,Đồng Nai,26452,Xã Suối Cát,0.0,0.0,0.0
11/01/2025,75,Đồng Nai,26341,Thị Trấn Long Giao,0.0,0.0,0.0
11/01/2025,75,Đồng Nai,26452,Xã Suối Cát,0.0,0.0,0.0
11/02/2025,75,Đồng Nai,25993,Phường Trảng Dài,0.0,0.0,0.0
11/02/2025,75,Đồng Nai,26026,Phường Tân Mai,0.0,0.0,0.0
11/02/2025,75,Đồng Nai,26080,Phường Xuân An,0.0,0.0,0.0
11/02/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,0.0,0.0,0.0
11/02/2025,75,Đồng Nai,26248,Thị Trấn Trảng Bom,0.0,0.0,0.0
11/02/2025,75,Đồng Nai,26341,Thị Trấn Long Giao,0.0,0.0,0.0
11/02/2025,75,Đồng Nai,26452,Xã Suối Cát,0.0,0.0,0.0
11/03/2025,75,Đồng Nai,25996,Phường Tân Phong,0.0,0.0,0.0
11/03/2025,75,Đồng Nai,26026,Phường Tân Mai,0.0,0.0,0.0
11/03/2025,75,Đồng Nai,26080,Phường Xuân An,0.0,0.0,0.0
11/03/2025,75,Đồng Nai,26095,Phường Suối Tre,0.0,0.0,0.0
11/03/2025,75,Đồng Nai,26248,Thị Trấn Trảng Bom,0.0,0.0,0.0
11/03/2025,75,Đồng Nai,26254,Xã Cây Gáo,0.0,0.0,0.0
11/03/2025,75,Đồng Nai,26272,Xã Hố Nai 3,0.0,0.0,0.0
11/03/2025,75,Đồng Nai,26452,Xã Suối Cát,0.0,0.0,0.0
11/04/2025,75,Đồng Nai,25993,Phường Trảng Dài,0.0,0.0,0.0
11/04/2025,75,Đồng Nai,25996,Phường Tân Phong,0.0,0.0,0.0
11/04/2025,75,Đồng Nai,25999,Phường Tân Biên,0.0,0.0,0.0
11/04/2025,75,Đồng Nai,26095,Phường Suối Tre,0.0,0.0,0.0
11/04/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,0.0,0.0,0.0
11/04/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,0.0,0.0,0.0
11/04/2025,75,Đồng Nai,26248,Thị Trấn Trảng Bom,0.0,0.0,0.0
11/04/2025,75,Đồng Nai,26272,Xã Hố Nai 3,0.0,0.0,0.0
11/04/2025,75,Đồng Nai,26275,Xã Tây Hoà,0.0,0.0,0.0
11/04/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,0.0,0.0,0.0
11/04/2025,75,Đồng Nai,26341,Thị Trấn Long Giao,0.0,0.0,0.0
11/04/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,0.0,0.0,0.0
11/04/2025,75,Đồng Nai,26377,Phường Phước Tân,0.0,0.0,0.0
11/04/2025,75,Đồng Nai,26452,Xã Suối Cát,0.0,0.0,0.0
11/05/2025,75,Đồng Nai,25996,Phường Tân Phong,0.0,0.0,0.0
11/05/2025,75,Đồng Nai,25999,Phường Tân Biên,0.0,0.0,0.0
11/05/2025,75,Đồng Nai,26029,Phường Thống Nhất,0.0,0.0,0.0
11/05/2025,75,Đồng Nai,26068,Phường Hóa An,0.0,0.0,0.0
11/05/2025,75,Đồng Nai,26095,Phường Suối Tre,0.0,0.0,0.0
11/05/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,0.0,0.0,0.0
11/05/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,0.0,0.0,0.0
11/05/2025,75,Đồng Nai,26272,Xã Hố Nai 3,0.0,0.0,0.0
11/05/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,0.0,0.0,0.0
11/05/2025,75,Đồng Nai,26362,Xã Sông Ray,0.0,0.0,0.0
11/05/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,0.0,0.0,0.0
11/05/2025,75,Đồng Nai,26374,Phường Tam Phước,0.0,0.0,0.0
11/05/2025,75,Đồng Nai,26377,Phường Phước Tân,12587787.0,0.0,0.0
11/05/2025,75,Đồng Nai,26416,Xã Phước Bình,0.0,0.0,0.0
11/05/2025,75,Đồng Nai,26440,Xã Xuân Trường,0.0,0.0,0.0
11/05/2025,75,Đồng Nai,26452,Xã Suối Cát,0.0,0.0,0.0
11/05/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,0.0,0.0,0.0
11/05/2025,75,Đồng Nai,26485,Xã Phú Hội,0.0,0.0,0.0
11/05/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,0.0,0.0,0.0
11/06/2025,75,Đồng Nai,25996,Phường Tân Phong,20657110.5,0.0,0.0
11/06/2025,75,Đồng Nai,26017,Phường Tam Hiệp,0.0,0.0,0.0
11/06/2025,75,Đồng Nai,26020,Phường Long Bình,1760345.0,0.0,0.0
11/06/2025,75,Đồng Nai,26029,Phường Thống Nhất,0.0,0.0,0.0
11/06/2025,75,Đồng Nai,26050,Phường An Bình,0.0,0.0,0.0
11/06/2025,75,Đồng Nai,26056,Phường Long Bình Tân,333420784.0,0.0,0.0
11/06/2025,75,Đồng Nai,26068,Phường Hóa An,44960249.0,0.0,0.0
11/06/2025,75,Đồng Nai,26095,Phường Suối Tre,214965627.5,0.0,0.0
11/06/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,104188088.88,0.0,0.0
11/06/2025,75,Đồng Nai,26239,Xã Túc Trưng,0.0,0.0,0.0
11/06/2025,75,Đồng Nai,26272,Xã Hố Nai 3,22875215.0,0.0,0.0
11/06/2025,75,Đồng Nai,26296,Xã An Viễn,0.0,0.0,0.0
11/06/2025,75,Đồng Nai,26299,Xã Gia Tân 1,0.0,0.0,0.0
11/06/2025,75,Đồng Nai,26311,Xã Quang Trung,0.0,0.0,0.0
11/06/2025,75,Đồng Nai,26317,Xã Hưng Lộc,2641336.0,0.0,0.0
11/06/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,136891428.0,0.0,0.0
11/06/2025,75,Đồng Nai,26362,Xã Sông Ray,0.0,0.0,0.0
11/06/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,52768173.0,0.0,0.0
11/06/2025,75,Đồng Nai,26374,Phường Tam Phước,0.0,0.0,0.0
11/06/2025,75,Đồng Nai,26377,Phường Phước Tân,64934329.0,0.0,0.0
11/06/2025,75,Đồng Nai,26416,Xã Phước Bình,0.0,0.0,0.0
11/06/2025,75,Đồng Nai,26452,Xã Suối Cát,19056969.0,0.0,0.0
11/06/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,18438140.0,0.0,0.0
11/06/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,22750438.0,0.0,0.0
11/07/2025,75,Đồng Nai,25996,Phường Tân Phong,28363410.62,0.0,0.0
11/07/2025,75,Đồng Nai,26017,Phường Tam Hiệp,7038872.0,0.0,0.0
11/07/2025,75,Đồng Nai,26056,Phường Long Bình Tân,87199734.0,0.0,0.0
11/07/2025,75,Đồng Nai,26068,Phường Hóa An,2362652.0,0.0,0.0
11/07/2025,75,Đồng Nai,26095,Phường Suối Tre,262056041.6,0.0,0.0
11/07/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,144017699.0,0.0,0.0
11/07/2025,75,Đồng Nai,26188,Xã Thạnh Phú,16177277.0,0.0,0.0
11/07/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,47700843.8,0.0,0.0
11/07/2025,75,Đồng Nai,26272,Xã Hố Nai 3,62527495.0,0.0,0.0
11/07/2025,75,Đồng Nai,26296,Xã An Viễn,23077913.0,0.0,0.0
11/07/2025,75,Đồng Nai,26311,Xã Quang Trung,50773627.0,0.0,0.0
11/07/2025,75,Đồng Nai,26317,Xã Hưng Lộc,1104178.0,0.0,0.0
11/07/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,41608044.0,0.0,0.0
11/07/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,43730085.2,0.0,0.0
11/07/2025,75,Đồng Nai,26374,Phường Tam Phước,15742206.0,0.0,0.0
11/07/2025,75,Đồng Nai,26377,Phường Phước Tân,31064869.0,0.0,0.0
11/07/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,62025929.0,0.0,0.0
11/07/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,3224790.0,0.0,0.0
11/08/2023,75,Đồng Nai,26248,Thị Trấn Trảng Bom,0.0,0.0,0.0
11/08/2025,75,Đồng Nai,25993,Phường Trảng Dài,65709860.0,0.0,0.0
11/08/2025,75,Đồng Nai,25996,Phường Tân Phong,141040158.86,0.0,0.0
11/08/2025,75,Đồng Nai,26017,Phường Tam Hiệp,5122600.0,0.0,0.0
11/08/2025,75,Đồng Nai,26029,Phường Thống Nhất,0.0,0.0,0.0
11/08/2025,75,Đồng Nai,26050,Phường An Bình,16758283.0,0.0,0.0
11/08/2025,75,Đồng Nai,26056,Phường Long Bình Tân,869696477.0,0.0,0.0
