Ngày,Mã tỉnh,Tên tỉnh,Mã phường,Tên phường,Số ca chuyển tuyến,Số ca vượt tuyến,Lượt điều trị,Lượt tái khám,Lượt KCB BHYT,Số ca mắc mới
02/08/2025,75,Đồng Nai,26029,Phường Thống Nhất,0.0,0.0,361.0,0.0,361.0,0.0
02/08/2025,75,Đồng Nai,26050,Phường An Bình,0.0,0.0,66.0,0.0,66.0,0.0
02/08/2025,75,Đồng Nai,26056,Phường Long Bình Tân,0.0,0.0,1022.0,0.0,1022.0,0.0
02/08/2025,75,Đồng Nai,26068,Phường Hóa An,0.0,0.0,191.0,0.0,191.0,0.0
02/08/2025,75,Đồng Nai,26095,Phường Suối Tre,0.0,0.0,206.0,0.0,206.0,0.0
02/08/2025,75,Đồng Nai,26188,Xã Thạnh Phú,0.0,0.0,121.0,0.0,121.0,0.0
02/08/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,0.0,0.0,234.0,0.0,234.0,0.0
02/08/2025,75,Đồng Nai,26272,Xã Hố Nai 3,0.0,0.0,686.0,0.0,686.0,0.0
02/08/2025,75,Đồng Nai,26296,Xã An Viễn,0.0,0.0,66.0,0.0,66.0,0.0
02/08/2025,75,Đồng Nai,26311,Xã Quang Trung,0.0,0.0,155.0,0.0,155.0,0.0
02/08/2025,75,Đồng Nai,26317,Xã Hưng Lộc,0.0,0.0,38.0,0.0,38.0,0.0
02/08/2025,75,Đồng Nai,26362,Xã Sông Ray,0.0,0.0,161.0,0.0,161.0,0.0
02/08/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,0.0,0.0,64.0,0.0,64.0,0.0
02/08/2025,75,Đồng Nai,26416,Xã Phước Bình,0.0,0.0,91.0,0.0,91.0,0.0
02/08/2025,75,Đồng Nai,26452,Xã Suối Cát,0.0,0.0,0.0,1.0,0.0,0.0
02/08/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,0.0,0.0,379.0,0.0,379.0,0.0
02/09/2025,75,Đồng Nai,25993,Phường Trảng Dài,0.0,0.0,0.0,187.0,0.0,0.0
02/09/2025,75,Đồng Nai,25996,Phường Tân Phong,0.0,0.0,27.0,0.0,27.0,0.0
02/09/2025,75,Đồng Nai,26017,Phường Tam Hiệp,0.0,0.0,0.0,3.0,0.0,0.0
02/09/2025,75,Đồng Nai,26029,Phường Thống Nhất,0.0,0.0,7.0,0.0,7.0,0.0
02/09/2025,75,Đồng Nai,26050,Phường An Bình,0.0,0.0,6.0,0.0,6.0,0.0
02/09/2025,75,Đồng Nai,26056,Phường Long Bình Tân,0.0,0.0,225.0,0.0,225.0,0.0
02/09/2025,75,Đồng Nai,26095,Phường Suối Tre,0.0,0.0,539.0,0.0,533.0,0.0
02/09/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,0.0,0.0,91.0,0.0,91.0,0.0
02/09/2025,75,Đồng Nai,26272,Xã Hố Nai 3,0.0,0.0,120.0,0.0,60.0,0.0
02/09/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,0.0,0.0,163.0,0.0,158.0,0.0
02/10/2023,75,Đồng Nai,26248,Thị Trấn Trảng Bom,0.0,0.0,1.0,0.0,1.0,1.0
02/10/2024,75,Đồng Nai,26248,Thị Trấn Trảng Bom,0.0,0.0,1.0,0.0,1.0,1.0
02/10/2025,75,Đồng Nai,25993,Phường Trảng Dài,0.0,0.0,0.0,45.0,0.0,0.0
02/11/2025,75,Đồng Nai,25993,Phường Trảng Dài,0.0,0.0,0.0,3.0,0.0,0.0
03/01/2025,75,Đồng Nai,26080,Phường Xuân An,0.0,0.0,6.0,0.0,6.0,6.0
03/01/2025,75,Đồng Nai,26248,Thị Trấn Trảng Bom,0.0,0.0,1.0,0.0,1.0,1.0
03/01/2025,75,Đồng Nai,26341,Thị Trấn Long Giao,0.0,0.0,618.0,0.0,618.0,618.0
03/01/2025,75,Đồng Nai,26452,Xã Suối Cát,73.0,0.0,825.0,0.0,825.0,825.0
03/02/2025,75,Đồng Nai,26026,Phường Tân Mai,169.0,0.0,603.0,0.0,603.0,603.0
03/02/2025,75,Đồng Nai,26080,Phường Xuân An,0.0,0.0,5.0,0.0,5.0,5.0
03/02/2025,75,Đồng Nai,26248,Thị Trấn Trảng Bom,0.0,0.0,189.0,0.0,189.0,189.0
03/02/2025,75,Đồng Nai,26341,Thị Trấn Long Giao,0.0,0.0,544.0,0.0,544.0,544.0
03/02/2025,75,Đồng Nai,26452,Xã Suối Cát,49.0,0.0,633.0,63.0,633.0,633.0
03/03/2025,75,Đồng Nai,25996,Phường Tân Phong,0.0,0.0,2.0,0.0,2.0,2.0
03/03/2025,75,Đồng Nai,26026,Phường Tân Mai,236.0,0.0,1184.0,0.0,1184.0,1184.0
03/03/2025,75,Đồng Nai,26080,Phường Xuân An,0.0,0.0,5.0,0.0,5.0,5.0
03/03/2025,75,Đồng Nai,26248,Thị Trấn Trảng Bom,0.0,0.0,970.0,0.0,970.0,970.0
03/03/2025,75,Đồng Nai,26254,Xã Cây Gáo,0.0,0.0,1.0,0.0,1.0,1.0
03/03/2025,75,Đồng Nai,26377,Phường Phước Tân,0.0,0.0,1.0,0.0,1.0,1.0
03/03/2025,75,Đồng Nai,26452,Xã Suối Cát,48.0,0.0,814.0,95.0,814.0,814.0
03/04/2025,75,Đồng Nai,25993,Phường Trảng Dài,0.0,0.0,185.0,0.0,185.0,185.0
03/04/2025,75,Đồng Nai,25996,Phường Tân Phong,0.0,0.0,61.0,0.0,61.0,61.0
03/04/2025,75,Đồng Nai,25999,Phường Tân Biên,0.0,0.0,10.0,0.0,10.0,10.0
03/04/2025,75,Đồng Nai,26026,Phường Tân Mai,0.0,0.0,2.0,0.0,2.0,2.0
03/04/2025,75,Đồng Nai,26095,Phường Suối Tre,2.0,0.0,53.0,0.0,53.0,53.0
03/04/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,0.0,0.0,414.0,0.0,414.0,414.0
03/04/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,0.0,0.0,33.0,0.0,33.0,33.0
03/04/2025,75,Đồng Nai,26248,Thị Trấn Trảng Bom,0.0,0.0,423.0,0.0,423.0,423.0
03/04/2025,75,Đồng Nai,26272,Xã Hố Nai 3,5.0,0.0,412.0,0.0,412.0,412.0
03/04/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,0.0,0.0,461.0,0.0,461.0,461.0
03/04/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,0.0,0.0,16.0,0.0,16.0,16.0
03/04/2025,75,Đồng Nai,26377,Phường Phước Tân,0.0,0.0,4.0,0.0,4.0,4.0
03/04/2025,75,Đồng Nai,26440,Xã Xuân Trường,0.0,0.0,13.0,0.0,13.0,13.0
03/04/2025,75,Đồng Nai,26452,Xã Suối Cát,15.0,0.0,619.0,112.0,619.0,619.0
03/05/2024,75,Đồng Nai,26248,Thị Trấn Trảng Bom,0.0,0.0,1.0,0.0,1.0,1.0
03/05/2025,75,Đồng Nai,25996,Phường Tân Phong,2.0,0.0,265.0,0.0,265.0,265.0
03/05/2025,75,Đồng Nai,25999,Phường Tân Biên,0.0,0.0,10.0,0.0,10.0,10.0
03/05/2025,75,Đồng Nai,26017,Phường Tam Hiệp,0.0,0.0,54.0,0.0,54.0,54.0
03/05/2025,75,Đồng Nai,26029,Phường Thống Nhất,0.0,0.0,29.0,0.0,29.0,29.0
03/05/2025,75,Đồng Nai,26068,Phường Hóa An,0.0,0.0,147.0,0.0,136.0,147.0
03/05/2025,75,Đồng Nai,26095,Phường Suối Tre,3.0,0.0,145.0,0.0,145.0,145.0
03/05/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,0.0,0.0,24.0,0.0,24.0,24.0
03/05/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,0.0,0.0,64.0,0.0,64.0,64.0
03/05/2025,75,Đồng Nai,26272,Xã Hố Nai 3,0.0,0.0,148.0,0.0,148.0,148.0
03/05/2025,75,Đồng Nai,26296,Xã An Viễn,0.0,0.0,1.0,0.0,1.0,1.0
03/05/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,0.0,0.0,54.0,0.0,54.0,54.0
03/05/2025,75,Đồng Nai,26362,Xã Sông Ray,0.0,0.0,87.0,0.0,87.0,87.0
03/05/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,0.0,0.0,46.0,0.0,46.0,46.0
03/05/2025,75,Đồng Nai,26374,Phường Tam Phước,0.0,0.0,9.0,0.0,9.0,9.0
03/05/2025,75,Đồng Nai,26377,Phường Phước Tân,0.0,0.0,5.0,0.0,5.0,5.0
03/05/2025,75,Đồng Nai,26416,Xã Phước Bình,0.0,0.0,6.0,0.0,6.0,6.0
03/05/2025,75,Đồng Nai,26440,Xã Xuân Trường,0.0,0.0,60.0,0.0,60.0,60.0
03/05/2025,75,Đồng Nai,26452,Xã Suối Cát,0.0,0.0,16.0,1.0,16.0,16.0
03/05/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,0.0,0.0,351.0,0.0,4.0,351.0
03/05/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,0.0,0.0,80.0,0.0,80.0,80.0
03/06/2025,75,Đồng Nai,25993,Phường Trảng Dài,0.0,0.0,0.0,45.0,0.0,0.0
03/06/2025,75,Đồng Nai,25996,Phường Tân Phong,7.0,0.0,199.0,0.0,199.0,199.0
03/06/2025,75,Đồng Nai,25999,Phường Tân Biên,0.0,0.0,4.0,0.0,4.0,4.0
03/06/2025,75,Đồng Nai,26017,Phường Tam Hiệp,0.0,0.0,84.0,0.0,84.0,84.0
03/06/2025,75,Đồng Nai,26020,Phường Long Bình,0.0,0.0,78.0,0.0,78.0,78.0
03/06/2025,75,Đồng Nai,26029,Phường Thống Nhất,2.0,0.0,320.0,2.0,320.0,320.0
03/06/2025,75,Đồng Nai,26050,Phường An Bình,0.0,0.0,33.0,0.0,33.0,33.0
03/06/2025,75,Đồng Nai,26056,Phường Long Bình Tân,0.0,0.0,11.0,0.0,11.0,11.0
03/06/2025,75,Đồng Nai,26068,Phường Hóa An,0.0,0.0,387.0,0.0,367.0,387.0
03/06/2025,75,Đồng Nai,26095,Phường Suối Tre,0.0,0.0,1163.0,0.0,1163.0,1163.0
03/06/2025,75,Đồng Nai,26188,Xã Thạnh Phú,0.0,0.0,31.0,0.0,31.0,31.0
03/06/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,0.0,0.0,508.0,0.0,508.0,508.0
03/06/2025,75,Đồng Nai,26239,Xã Túc Trưng,4.0,0.0,110.0,0.0,110.0,110.0
03/06/2025,75,Đồng Nai,26272,Xã Hố Nai 3,2.0,0.0,204.0,0.0,204.0,204.0
03/06/2025,75,Đồng Nai,26296,Xã An Viễn,0.0,0.0,124.0,0.0,124.0,124.0
03/06/2025,75,Đồng Nai,26299,Xã Gia Tân 1,0.0,0.0,37.0,0.0,37.0,37.0
03/06/2025,75,Đồng Nai,26311,Xã Quang Trung,4.0,0.0,126.0,0.0,126.0,126.0
03/06/2025,75,Đồng Nai,26317,Xã Hưng Lộc,1.0,0.0,70.0,0.0,70.0,70.0
03/06/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,0.0,0.0,556.0,0.0,556.0,556.0
03/06/2025,75,Đồng Nai,26362,Xã Sông Ray,0.0,0.0,81.0,0.0,81.0,81.0
03/06/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,2.0,0.0,574.0,0.0,574.0,574.0
03/06/2025,75,Đồng Nai,26374,Phường Tam Phước,0.0,0.0,75.0,0.0,75.0,75.0
03/06/2025,75,Đồng Nai,26377,Phường Phước Tân,0.0,0.0,24.0,0.0,24.0,24.0
03/06/2025,75,Đồng Nai,26416,Xã Phước Bình,0.0,0.0,9.0,0.0,9.0,9.0
03/06/2025,75,Đồng Nai,26440,Xã Xuân Trường,0.0,0.0,55.0,0.0,55.0,55.0
03/06/2025,75,Đồng Nai,26452,Xã Suối Cát,16.0,0.0,578.0,57.0,578.0,578.0
03/06/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,0.0,0.0,342.0,0.0,342.0,342.0
03/06/2025,75,Đồng Nai,26485,Xã Phú Hội,0.0,0.0,1.0,0.0,1.0,1.0
03/06/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,0.0,0.0,66.0,0.0,66.0,66.0
03/07/2024,75,Đồng Nai,26035,Phường Tam Hòa,0.0,0.0,8.0,0.0,8.0,8.0
03/07/2024,75,Đồng Nai,26206,Thị Trấn Định Quán,0.0,0.0,1.0,0.0,1.0,1.0
03/07/2025,75,Đồng Nai,25993,Phường Trảng Dài,0.0,0.0,127.0,0.0,127.0,0.0
03/07/2025,75,Đồng Nai,25996,Phường Tân Phong,0.0,0.0,57.0,0.0,57.0,0.0
03/07/2025,75,Đồng Nai,26017,Phường Tam Hiệp,0.0,0.0,90.0,1.0,90.0,0.0
03/07/2025,75,Đồng Nai,26029,Phường Thống Nhất,0.0,0.0,11.0,1.0,11.0,0.0
03/07/2025,75,Đồng Nai,26050,Phường An Bình,0.0,0.0,69.0,0.0,69.0,0.0
03/07/2025,75,Đồng Nai,26056,Phường Long Bình Tân,0.0,0.0,13.0,0.0,13.0,0.0
03/07/2025,75,Đồng Nai,26068,Phường Hóa An,0.0,0.0,239.0,0.0,219.0,0.0
03/07/2025,75,Đồng Nai,26095,Phường Suối Tre,0.0,0.0,1152.0,0.0,1152.0,0.0
03/07/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,0.0,0.0,422.0,0.0,422.0,0.0
03/07/2025,75,Đồng Nai,26188,Xã Thạnh Phú,0.0,0.0,3.0,0.0,3.0,0.0
03/07/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,0.0,0.0,559.0,0.0,559.0,0.0
03/07/2025,75,Đồng Nai,26272,Xã Hố Nai 3,10.0,0.0,963.0,0.0,963.0,0.0
03/07/2025,75,Đồng Nai,26275,Xã Tây Hoà,0.0,0.0,3.0,0.0,3.0,0.0
03/07/2025,75,Đồng Nai,26296,Xã An Viễn,1.0,0.0,81.0,0.0,81.0,0.0
03/07/2025,75,Đồng Nai,26299,Xã Gia Tân 1,3.0,0.0,111.0,0.0,111.0,0.0
03/07/2025,75,Đồng Nai,26311,Xã Quang Trung,0.0,0.0,160.0,0.0,160.0,0.0
03/07/2025,75,Đồng Nai,26317,Xã Hưng Lộc,0.0,0.0,81.0,0.0,81.0,0.0
03/07/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,0.0,0.0,22.0,0.0,22.0,0.0
03/07/2025,75,Đồng Nai,26362,Xã Sông Ray,0.0,0.0,119.0,0.0,119.0,0.0
03/07/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,0.0,0.0,560.0,0.0,560.0,0.0
03/07/2025,75,Đồng Nai,26374,Phường Tam Phước,0.0,0.0,87.0,0.0,87.0,0.0
03/07/2025,75,Đồng Nai,26377,Phường Phước Tân,0.0,0.0,26.0,0.0,26.0,0.0
03/07/2025,75,Đồng Nai,26416,Xã Phước Bình,0.0,0.0,71.0,0.0,71.0,0.0
03/07/2025,75,Đồng Nai,26452,Xã Suối Cát,0.0,0.0,343.0,57.0,343.0,0.0
03/07/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,0.0,0.0,370.0,0.0,369.0,0.0
03/07/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,0.0,0.0,66.0,0.0,66.0,0.0
03/08/2025,75,Đồng Nai,25993,Phường Trảng Dài,0.0,0.0,0.0,47.0,0.0,0.0
03/08/2025,75,Đồng Nai,25996,Phường Tân Phong,0.0,0.0,269.0,0.0,0.0,0.0
03/08/2025,75,Đồng Nai,26017,Phường Tam Hiệp,0.0,0.0,0.0,2.0,0.0,0.0
03/08/2025,75,Đồng Nai,26029,Phường Thống Nhất,0.0,0.0,233.0,0.0,233.0,0.0
03/08/2025,75,Đồng Nai,26050,Phường An Bình,0.0,0.0,5.0,0.0,5.0,0.0
03/08/2025,75,Đồng Nai,26056,Phường Long Bình Tân,0.0,0.0,523.0,0.0,523.0,0.0
03/08/2025,75,Đồng Nai,26095,Phường Suối Tre,0.0,0.0,768.0,0.0,768.0,0.0
03/08/2025,75,Đồng Nai,26188,Xã Thạnh Phú,0.0,0.0,155.0,0.0,155.0,0.0
03/08/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,0.0,0.0,115.0,0.0,115.0,0.0
03/08/2025,75,Đồng Nai,26272,Xã Hố Nai 3,0.0,0.0,367.0,0.0,367.0,0.0
03/08/2025,75,Đồng Nai,26296,Xã An Viễn,0.0,0.0,54.0,0.0,54.0,0.0
03/08/2025,75,Đồng Nai,26311,Xã Quang Trung,0.0,0.0,118.0,0.0,118.0,0.0
03/08/2025,75,Đồng Nai,26317,Xã Hưng Lộc,0.0,0.0,15.0,0.0,15.0,0.0
03/08/2025,75,Đồng Nai,26362,Xã Sông Ray,0.0,0.0,32.0,0.0,32.0,0.0
03/08/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,0.0,0.0,55.0,0.0,55.0,0.0
03/08/2025,75,Đồng Nai,26452,Xã Suối Cát,0.0,0.0,0.0,29.0,0.0,0.0
03/09/2025,75,Đồng Nai,25993,Phường Trảng Dài,0.0,0.0,141.0,151.0,141.0,0.0
03/09/2025,75,Đồng Nai,25996,Phường Tân Phong,0.0,0.0,434.0,0.0,434.0,0.0
03/09/2025,75,Đồng Nai,26017,Phường Tam Hiệp,0.0,0.0,149.0,7.0,149.0,0.0
03/09/2025,75,Đồng Nai,26029,Phường Thống Nhất,0.0,0.0,123.0,0.0,123.0,0.0
03/09/2025,75,Đồng Nai,26050,Phường An Bình,0.0,0.0,119.0,0.0,119.0,0.0
03/09/2025,75,Đồng Nai,26056,Phường Long Bình Tân,0.0,0.0,1108.0,0.0,1108.0,0.0
03/09/2025,75,Đồng Nai,26095,Phường Suối Tre,0.0,0.0,1680.0,0.0,1665.0,0.0
03/09/2025,75,Đồng Nai,26188,Xã Thạnh Phú,0.0,0.0,264.0,0.0,264.0,0.0
03/09/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,0.0,0.0,671.0,0.0,670.0,0.0
03/09/2025,75,Đồng Nai,26272,Xã Hố Nai 3,0.0,0.0,1665.0,0.0,962.0,0.0
03/09/2025,75,Đồng Nai,26296,Xã An Viễn,0.0,0.0,226.0,0.0,226.0,0.0
03/09/2025,75,Đồng Nai,26311,Xã Quang Trung,0.0,0.0,228.0,0.0,228.0,0.0
03/09/2025,75,Đồng Nai,26362,Xã Sông Ray,0.0,0.0,230.0,0.0,230.0,0.0
03/09/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,0.0,0.0,693.0,0.0,682.0,0.0
03/09/2025,75,Đồng Nai,26389,Xã Long Đức,0.0,0.0,82.0,0.0,82.0,0.0
03/09/2025,75,Đồng Nai,26416,Xã Phước Bình,0.0,0.0,147.0,0.0,147.0,0.0
03/09/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,0.0,0.0,459.0,0.0,459.0,0.0
03/09/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,0.0,0.0,113.0,0.0,113.0,0.0
03/10/2025,75,Đồng Nai,26017,Phường Tam Hiệp,0.0,0.0,0.0,9.0,0.0,0.0
04/01/2025,75,Đồng Nai,26341,Thị Trấn Long Giao,0.0,0.0,10.0,0.0,10.0,10.0
04/01/2025,75,Đồng Nai,26452,Xã Suối Cát,0.0,0.0,50.0,0.0,50.0,50.0
04/02/2025,75,Đồng Nai,25993,Phường Trảng Dài,0.0,0.0,5.0,0.0,5.0,5.0
04/02/2025,75,Đồng Nai,26026,Phường Tân Mai,64.0,0.0,330.0,0.0,330.0,330.0
04/02/2025,75,Đồng Nai,26029,Phường Thống Nhất,0.0,0.0,1.0,0.0,1.0,1.0
04/02/2025,75,Đồng Nai,26080,Phường Xuân An,0.0,0.0,3.0,0.0,3.0,3.0
04/02/2025,75,Đồng Nai,26248,Thị Trấn Trảng Bom,0.0,0.0,100.0,0.0,100.0,100.0
04/02/2025,75,Đồng Nai,26341,Thị Trấn Long Giao,0.0,0.0,516.0,0.0,516.0,516.0
04/02/2025,75,Đồng Nai,26452,Xã Suối Cát,40.0,0.0,638.0,44.0,638.0,638.0
04/03/2025,75,Đồng Nai,25996,Phường Tân Phong,0.0,0.0,5.0,0.0,5.0,5.0
04/03/2025,75,Đồng Nai,26026,Phường Tân Mai,0.0,0.0,16.0,0.0,16.0,16.0
04/03/2025,75,Đồng Nai,26080,Phường Xuân An,0.0,0.0,2.0,0.0,2.0,2.0
04/03/2025,75,Đồng Nai,26095,Phường Suối Tre,0.0,0.0,1.0,0.0,1.0,1.0
04/03/2025,75,Đồng Nai,26248,Thị Trấn Trảng Bom,0.0,0.0,457.0,0.0,457.0,457.0
04/03/2025,75,Đồng Nai,26272,Xã Hố Nai 3,0.0,0.0,1.0,0.0,1.0,1.0
04/03/2025,75,Đồng Nai,26452,Xã Suối Cát,29.0,0.0,590.0,93.0,590.0,590.0
04/04/2025,75,Đồng Nai,25993,Phường Trảng Dài,0.0,0.0,71.0,0.0,71.0,71.0
04/04/2025,75,Đồng Nai,25996,Phường Tân Phong,0.0,0.0,72.0,0.0,72.0,72.0
04/04/2025,75,Đồng Nai,25999,Phường Tân Biên,0.0,0.0,13.0,0.0,13.0,13.0
04/04/2025,75,Đồng Nai,26095,Phường Suối Tre,0.0,0.0,71.0,0.0,71.0,71.0
04/04/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,0.0,0.0,366.0,0.0,366.0,366.0
04/04/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,0.0,0.0,35.0,0.0,35.0,35.0
04/04/2025,75,Đồng Nai,26248,Thị Trấn Trảng Bom,0.0,0.0,396.0,0.0,396.0,396.0
04/04/2025,75,Đồng Nai,26272,Xã Hố Nai 3,3.0,0.0,423.0,0.0,423.0,423.0
04/04/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,0.0,0.0,550.0,0.0,550.0,550.0
04/04/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,0.0,0.0,15.0,0.0,15.0,15.0
04/04/2025,75,Đồng Nai,26377,Phường Phước Tân,0.0,0.0,11.0,0.0,11.0,11.0
04/04/2025,75,Đồng Nai,26452,Xã Suối Cát,20.0,0.0,688.0,8.0,688.0,688.0
04/04/2025,75,Đồng Nai,26485,Xã Phú Hội,0.0,0.0,1.0,0.0,1.0,1.0
04/05/2025,75,Đồng Nai,25993,Phường Trảng Dài,0.0,0.0,0.0,54.0,0.0,0.0
04/05/2025,75,Đồng Nai,25996,Phường Tân Phong,1.0,0.0,197.0,0.0,197.0,197.0
04/05/2025,75,Đồng Nai,25999,Phường Tân Biên,0.0,0.0,2.0,0.0,2.0,2.0
04/05/2025,75,Đồng Nai,26029,Phường Thống Nhất,0.0,0.0,53.0,0.0,53.0,53.0
04/05/2025,75,Đồng Nai,26068,Phường Hóa An,0.0,0.0,98.0,0.0,93.0,98.0
04/05/2025,75,Đồng Nai,26095,Phường Suối Tre,0.0,0.0,536.0,0.0,536.0,536.0
04/05/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,0.0,0.0,114.0,0.0,114.0,114.0
04/05/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,0.0,0.0,54.0,0.0,54.0,54.0
04/05/2025,75,Đồng Nai,26272,Xã Hố Nai 3,0.0,0.0,128.0,0.0,128.0,128.0
04/05/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,0.0,0.0,80.0,0.0,80.0,80.0
04/05/2025,75,Đồng Nai,26362,Xã Sông Ray,0.0,0.0,13.0,0.0,13.0,13.0
04/05/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,0.0,0.0,73.0,0.0,73.0,73.0
04/05/2025,75,Đồng Nai,26374,Phường Tam Phước,0.0,0.0,5.0,0.0,5.0,5.0
04/05/2025,75,Đồng Nai,26440,Xã Xuân Trường,0.0,0.0,22.0,0.0,22.0,22.0
04/05/2025,75,Đồng Nai,26452,Xã Suối Cát,0.0,0.0,37.0,92.0,37.0,37.0
04/05/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,0.0,0.0,252.0,0.0,6.0,252.0
04/05/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,1.0,0.0,91.0,0.0,91.0,91.0
04/06/2025,75,Đồng Nai,25993,Phường Trảng Dài,0.0,0.0,0.0,57.0,0.0,0.0
04/06/2025,75,Đồng Nai,25996,Phường Tân Phong,1.0,0.0,108.0,0.0,108.0,108.0
04/06/2025,75,Đồng Nai,26017,Phường Tam Hiệp,0.0,0.0,81.0,6.0,81.0,81.0
04/06/2025,75,Đồng Nai,26020,Phường Long Bình,0.0,0.0,66.0,0.0,66.0,66.0
04/06/2025,75,Đồng Nai,26029,Phường Thống Nhất,0.0,0.0,452.0,0.0,452.0,452.0
04/06/2025,75,Đồng Nai,26050,Phường An Bình,0.0,0.0,78.0,0.0,78.0,78.0
04/06/2025,75,Đồng Nai,26056,Phường Long Bình Tân,0.0,0.0,10.0,0.0,10.0,10.0
04/06/2025,75,Đồng Nai,26068,Phường Hóa An,0.0,0.0,175.0,0.0,162.0,175.0
04/06/2025,75,Đồng Nai,26095,Phường Suối Tre,0.0,0.0,1090.0,0.0,1090.0,1090.0
04/06/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,0.0,0.0,470.0,0.0,470.0,470.0
04/06/2025,75,Đồng Nai,26239,Xã Túc Trưng,2.0,0.0,98.0,0.0,98.0,98.0
04/06/2025,75,Đồng Nai,26272,Xã Hố Nai 3,6.0,0.0,605.0,0.0,605.0,605.0
04/06/2025,75,Đồng Nai,26296,Xã An Viễn,0.0,0.0,19.0,0.0,19.0,19.0
04/06/2025,75,Đồng Nai,26299,Xã Gia Tân 1,0.0,0.0,33.0,0.0,33.0,33.0
04/06/2025,75,Đồng Nai,26311,Xã Quang Trung,0.0,0.0,30.0,0.0,30.0,30.0
04/06/2025,75,Đồng Nai,26317,Xã Hưng Lộc,0.0,0.0,77.0,0.0,77.0,77.0
04/06/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,0.0,0.0,588.0,0.0,588.0,588.0
04/06/2025,75,Đồng Nai,26362,Xã Sông Ray,2.0,0.0,88.0,0.0,88.0,88.0
04/06/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,0.0,0.0,530.0,0.0,530.0,530.0
04/06/2025,75,Đồng Nai,26374,Phường Tam Phước,0.0,0.0,74.0,0.0,74.0,74.0
04/06/2025,75,Đồng Nai,26377,Phường Phước Tân,0.0,0.0,40.0,0.0,40.0,40.0
04/06/2025,75,Đồng Nai,26416,Xã Phước Bình,0.0,0.0,59.0,0.0,59.0,59.0
04/06/2025,75,Đồng Nai,26452,Xã Suối Cát,20.0,0.0,616.0,46.0,616.0,616.0
04/06/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,0.0,0.0,322.0,0.0,322.0,322.0
04/06/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,1.0,0.0,61.0,0.0,61.0,61.0
04/07/2021,75,Đồng Nai,26248,Thị Trấn Trảng Bom,0.0,0.0,2.0,0.0,2.0,2.0
04/07/2024,75,Đồng Nai,26035,Phường Tam Hòa,0.0,0.0,5.0,0.0,5.0,5.0
04/07/2024,75,Đồng Nai,26206,Thị Trấn Định Quán,0.0,0.0,21.0,0.0,21.0,21.0
04/07/2025,75,Đồng Nai,25993,Phường Trảng Dài,0.0,0.0,19.0,0.0,19.0,0.0
04/07/2025,75,Đồng Nai,25996,Phường Tân Phong,0.0,0.0,92.0,0.0,92.0,0.0
04/07/2025,75,Đồng Nai,26002,Phường Hố Nai,4.0,0.0,34.0,0.0,33.0,0.0
04/07/2025,75,Đồng Nai,26017,Phường Tam Hiệp,0.0,0.0,80.0,1.0,80.0,0.0
